Time (s),DeltaTime (s)
123.6361,0.002365
123.6383,0.002178
123.6399,0.001614
123.6420,0.002148
123.6437,0.001662
123.6461,0.002377
123.6509,0.004848
123.6535,0.002537
123.6567,0.003201
123.6599,0.003271
123.6635,0.003593
123.6689,0.005415
123.6709,0.001999
123.6743,0.003328
123.6774,0.003171
123.6820,0.004569
123.6856,0.003627
123.6888,0.003132
123.6919,0.003180
123.6953,0.003356
123.7005,0.005233
123.7031,0.002558
123.7067,0.003566
123.7103,0.003616
123.7135,0.003196
123.7195,0.006030
123.7214,0.001943
123.7245,0.003051
123.7278,0.003328
123.7334,0.005583
123.7365,0.003054
123.7389,0.002465
123.7421,0.003204
123.7457,0.003609
123.7506,0.004910
123.7531,0.002441
123.7565,0.003450
123.7597,0.003208
123.7633,0.003565
123.7680,0.004670
123.7707,0.002766
123.7740,0.003272
123.7774,0.003339
123.7822,0.004878
123.7852,0.002973
123.7887,0.003438
123.7920,0.003399
123.7954,0.003401
123.7998,0.004333
123.8029,0.003122
123.8063,0.003362
123.8103,0.004055
123.8138,0.003436
123.8188,0.005060
123.8208,0.002029
123.8244,0.003521
123.8277,0.003316
123.8321,0.004444
123.8356,0.003466
123.8387,0.003132
123.8421,0.003395
123.8457,0.003595
123.8502,0.004516
123.8529,0.002665
123.8565,0.003639
123.8597,0.003211
123.8631,0.003361
123.8681,0.005039
123.8707,0.002505
123.8741,0.003445
123.8774,0.003260
123.8821,0.004791
123.8852,0.003011
123.8883,0.003179
123.8916,0.003224
123.8951,0.003541
123.8995,0.004420
123.9025,0.002982
123.9063,0.003789
123.9097,0.003432
123.9129,0.003155
123.9178,0.004881
123.9200,0.002237
123.9235,0.003472
123.9268,0.003291
123.9303,0.003562
123.9362,0.005833
123.9382,0.002054
123.9413,0.003104
123.9443,0.002968
123.9487,0.004413
123.9530,0.004312
123.9564,0.003414
123.9596,0.003165
123.9632,0.003565
123.9679,0.004707
123.9706,0.002747
123.9740,0.003413
123.9772,0.003221
123.9814,0.004154
123.9856,0.004164
123.9885,0.002938
123.9917,0.003201
123.9950,0.003316
123.9999,0.004859
124.0028,0.002976
124.0061,0.003204
124.0099,0.003852
124.0129,0.003023
124.0178,0.004838
124.0204,0.002660
124.0236,0.003149
124.0269,0.003297
124.0314,0.004548
124.0357,0.004305
124.0380,0.002278
124.0414,0.003425
124.0446,0.003178
124.0493,0.004714
124.0525,0.003219
124.0557,0.003142
124.0590,0.003278
124.0626,0.003670
124.0675,0.004876
124.0698,0.002249
124.0732,0.003444
124.0765,0.003350
124.0803,0.003767
124.0856,0.005255
124.0877,0.002179
124.0910,0.003269
124.0945,0.003458
124.0991,0.004613
124.1022,0.003087
124.1072,0.005068
124.1144,0.007166
124.1193,0.004860
124.1235,0.004190
124.1269,0.003447
124.1292,0.002263
124.1338,0.004635
124.1386,0.004765
124.1405,0.001888
124.1438,0.003367
124.1478,0.003972
124.1536,0.005828
124.1558,0.002146
124.1589,0.003150
124.1629,0.003998
124.1689,0.005951
124.1712,0.002373
124.1753,0.004055
124.1809,0.005578
124.1852,0.004353
124.1879,0.002689
124.1898,0.001867
124.1933,0.003489
124.1966,0.003351
124.2023,0.005642
124.2044,0.002118
124.2074,0.003039
124.2109,0.003507
124.2157,0.004816
124.2185,0.002781
124.2219,0.003332
124.2252,0.003382
124.2287,0.003489
124.2337,0.004968
124.2364,0.002669
124.2397,0.003336
124.2428,0.003125
124.2466,0.003787
124.2522,0.005624
124.2541,0.001885
124.2574,0.003311
124.2607,0.003273
124.2658,0.005135
124.2687,0.002855
124.2718,0.003073
124.2750,0.003262
124.2788,0.003774
124.2842,0.005415
124.2866,0.002395
124.2901,0.003448
124.2933,0.003279
124.2968,0.003468
124.3024,0.005558
124.3042,0.001781
124.3074,0.003204
124.3109,0.003534
124.3162,0.005310
124.3189,0.002686
124.3221,0.003221
124.3256,0.003494
124.3291,0.003521
124.3339,0.004733
124.3365,0.002621
124.3397,0.003270
124.3430,0.003245
124.3465,0.003504
124.3513,0.004844
124.3541,0.002724
124.3574,0.003299
124.3607,0.003369
124.3655,0.004784
124.3685,0.002944
124.3720,0.003513
124.3759,0.003945
124.3790,0.003065
124.3838,0.004779
124.3866,0.002789
124.3898,0.003243
124.3930,0.003192
124.3968,0.003831
124.4011,0.004307
124.4041,0.002985
124.4076,0.003528
124.4109,0.003214
124.4158,0.004923
124.4190,0.003257
124.4223,0.003292
124.4256,0.003268
124.4288,0.003215
124.4336,0.004834
124.4362,0.002566
124.4395,0.003287
124.4428,0.003302
124.4465,0.003680
124.4511,0.004648
124.4541,0.003002
124.4574,0.003280
124.4606,0.003196
124.4652,0.004594
124.4687,0.003507
124.4718,0.003058
124.4751,0.003301
124.4783,0.003287
124.4832,0.004872
124.4860,0.002796
124.4893,0.003269
124.4925,0.003264
124.4963,0.003729
124.5011,0.004839
124.5035,0.002393
124.5070,0.003454
124.5101,0.003182
124.5152,0.005027
124.5193,0.004153
124.5212,0.001870
124.5245,0.003275
124.5277,0.003269
124.5325,0.004723
124.5355,0.003085
124.5388,0.003229
124.5421,0.003331
124.5457,0.003607
124.5505,0.004786
124.5529,0.002414
124.5564,0.003466
124.5596,0.003230
124.5631,0.003480
124.5679,0.004805
124.5706,0.002685
124.5739,0.003335
124.5772,0.003334
124.5820,0.004787
124.5851,0.003109
124.5885,0.003385
124.5923,0.003799
124.5956,0.003322
124.6005,0.004839
124.6032,0.002739
124.6065,0.003269
124.6098,0.003334
124.6137,0.003860
124.6192,0.005493
124.6212,0.002012
124.6247,0.003517
124.6277,0.003029
124.6322,0.004420
124.6357,0.003531
124.6390,0.003269
124.6423,0.003294
124.6458,0.003533
124.6504,0.004579
124.6530,0.002601
124.6564,0.003411
124.6596,0.003251
124.6631,0.003425
124.6696,0.006498
124.6725,0.002921
124.6748,0.002368
124.6779,0.003046
124.6826,0.004700
124.6858,0.003179
124.6890,0.003263
124.6923,0.003295
124.6958,0.003507
124.7009,0.005016
124.7031,0.002277
124.7067,0.003548
124.7099,0.003207
124.7136,0.003718
124.7201,0.006495
124.7218,0.001721
124.7249,0.003108
124.7282,0.003247
124.7330,0.004846
124.7360,0.003020
124.7391,0.003099
124.7423,0.003209
124.7460,0.003620
124.7504,0.004436
124.7530,0.002572
124.7566,0.003628
124.7598,0.003185
124.7633,0.003500
124.7689,0.005655
124.7707,0.001764
124.7740,0.003252
124.7772,0.003294
124.7820,0.004720
124.7850,0.003064
124.7883,0.003274
124.7920,0.003674
124.7952,0.003183
124.7995,0.004329
124.8026,0.003107
124.8059,0.003329
124.8093,0.003363
124.8129,0.003558
124.8185,0.005626
124.8208,0.002371
124.8244,0.003576
124.8275,0.003115
124.8319,0.004373
124.8357,0.003777
124.8389,0.003225
124.8422,0.003301
124.8457,0.003476
124.8502,0.004512
124.8531,0.002883
124.8565,0.003370
124.8596,0.003171
124.8630,0.003377
124.8681,0.005054
124.8706,0.002514
124.8739,0.003295
124.8772,0.003293
124.8820,0.004897
124.8850,0.002969
124.8884,0.003371
124.8918,0.003432
124.8951,0.003223
124.9001,0.005057
124.9030,0.002871
124.9062,0.003198
124.9094,0.003271
124.9132,0.003722
124.9189,0.005721
124.9210,0.002139
124.9245,0.003441
124.9276,0.003140
124.9325,0.004917
124.9357,0.003159
124.9387,0.003044
124.9420,0.003255
124.9457,0.003696
124.9502,0.004486
124.9528,0.002646
124.9566,0.003748
124.9598,0.003206
124.9647,0.004965
124.9693,0.004534
124.9712,0.001912
124.9745,0.003290
124.9777,0.003205
124.9823,0.004592
124.9854,0.003131
124.9886,0.003253
124.9920,0.003335
124.9955,0.003533
124.9999,0.004402
125.0027,0.002752
125.0064,0.003695
125.0096,0.003238
125.0128,0.003242
125.0186,0.005785
125.0208,0.002188
125.0242,0.003355
125.0274,0.003204
125.0321,0.004715
125.0353,0.003168
125.0396,0.004335
125.0420,0.002440
125.0451,0.003116
125.0495,0.004374
125.0527,0.003136
125.0560,0.003364
125.0593,0.003239
125.0628,0.003587
125.0678,0.004958
125.0702,0.002413
125.0736,0.003363
125.0767,0.003147
125.0805,0.003778
125.0852,0.004705
125.0879,0.002681
125.0911,0.003235
125.0945,0.003394
125.0993,0.004803
125.1029,0.003531
125.1078,0.004966
125.1133,0.005481
125.1181,0.004787
125.1213,0.003226
125.1239,0.002611
125.1268,0.002870
125.1302,0.003387
125.1360,0.005796
125.1377,0.001738
125.1408,0.003098
125.1442,0.003384
125.1492,0.005048
125.1521,0.002811
125.1554,0.003299
125.1587,0.003393
125.1622,0.003424
125.1673,0.005079
125.1695,0.002235
125.1729,0.003439
125.1762,0.003257
125.1807,0.004561
125.1869,0.006158
125.1890,0.002109
125.1913,0.002321
125.1947,0.003340
125.1993,0.004664
125.2022,0.002841
125.2055,0.003337
125.2088,0.003304
125.2125,0.003707
125.2172,0.004711
125.2201,0.002869
125.2233,0.003199
125.2264,0.003098
125.2300,0.003626
125.2356,0.005534
125.2373,0.001734
125.2405,0.003221
125.2441,0.003556
125.2487,0.004602
125.2579,0.009248
125.2662,0.008283
125.2733,0.007138
125.2802,0.006893
125.2940,0.013809
125.2961,0.002064
125.2992,0.003119
