Time (s),DeltaTime (s)
87.3078,0.003061
87.3104,0.002605
87.3133,0.002952
87.3170,0.003697
87.3212,0.004125
87.3233,0.002098
87.3261,0.002864
87.3291,0.002941
87.3324,0.003308
87.3366,0.004205
87.3392,0.002619
87.3427,0.003473
87.3458,0.003090
87.3486,0.002836
87.3534,0.004834
87.3556,0.002159
87.3586,0.002970
87.3615,0.002980
87.3648,0.003244
87.3695,0.004757
87.3731,0.003610
87.3757,0.002522
87.3782,0.002561
87.3811,0.002921
87.3858,0.004692
87.3883,0.002470
87.3912,0.002854
87.3942,0.003012
87.3974,0.003192
87.4012,0.003864
87.4044,0.003180
87.4075,0.003050
87.4103,0.002809
87.4132,0.002965
87.4166,0.003365
87.4213,0.004699
87.4232,0.001905
87.4259,0.002681
87.4288,0.002950
87.4321,0.003221
87.4368,0.004787
87.4390,0.002200
87.4423,0.003218
87.4450,0.002730
87.4486,0.003633
87.4531,0.004433
87.4553,0.002235
87.4581,0.002834
87.4610,0.002835
87.4647,0.003766
87.4685,0.003806
87.4724,0.003881
87.4750,0.002535
87.4776,0.002685
87.4805,0.002901
87.4850,0.004447
87.4880,0.002965
87.4905,0.002560
87.4935,0.002945
87.4966,0.003130
87.4996,0.003065
87.5045,0.004804
87.5067,0.002227
87.5095,0.002775
87.5125,0.003021
87.5154,0.002960
87.5201,0.004655
87.5221,0.002021
87.5251,0.003007
87.5282,0.003111
87.5313,0.003068
87.5356,0.004273
87.5384,0.002815
87.5417,0.003346
87.5446,0.002912
87.5473,0.002664
87.5513,0.003965
87.5548,0.003534
87.5574,0.002612
87.5604,0.003011
87.5634,0.003008
87.5676,0.004120
87.5718,0.004240
87.5742,0.002412
87.5769,0.002708
87.5801,0.003129
87.5831,0.003077
87.5883,0.005197
87.5913,0.003000
87.5931,0.001730
87.5957,0.002695
87.5990,0.003258
87.6040,0.004960
87.6059,0.001973
87.6094,0.003459
87.6124,0.002954
87.6156,0.003200
87.6197,0.004179
87.6221,0.002368
87.6251,0.002963
87.6282,0.003175
87.6308,0.002605
87.6356,0.004786
87.6388,0.003207
87.6411,0.002252
87.6440,0.002930
87.6469,0.002931
87.6511,0.004184
87.6543,0.003150
87.6569,0.002638
87.6597,0.002779
87.6629,0.003231
87.6659,0.002928
87.6708,0.004960
87.6750,0.004143
87.6768,0.001832
87.6795,0.002704
87.6827,0.003152
87.6880,0.005384
87.6898,0.001802
87.6925,0.002697
87.6955,0.003016
87.6990,0.003403
87.7032,0.004270
87.7058,0.002562
87.7086,0.002767
87.7118,0.003201
87.7147,0.002975
