Time (s),DeltaTime (s)
89.7683,0.003854
89.7746,0.006279
89.7769,0.002311
89.7805,0.003604
89.7840,0.003544
89.7900,0.005954
89.7922,0.002189
89.7956,0.003471
89.7994,0.003710
89.8049,0.005581
89.8085,0.003614
89.8125,0.003934
89.8162,0.003763
89.8201,0.003844
89.8245,0.004390
89.8278,0.003280
89.8313,0.003561
89.8349,0.003542
89.8403,0.005478
89.8428,0.002424
89.8464,0.003629
89.8504,0.004008
89.8551,0.004689
89.8583,0.003212
89.8622,0.003926
89.8657,0.003441
89.8705,0.004845
89.8766,0.006075
89.8785,0.001867
89.8818,0.003385
89.8855,0.003715
89.8914,0.005813
89.8941,0.002687
89.8973,0.003238
89.9012,0.003873
89.9056,0.004404
89.9086,0.003073
89.9126,0.003915
89.9160,0.003412
89.9208,0.004870
89.9248,0.003960
89.9281,0.003259
89.9318,0.003698
89.9357,0.003947
89.9408,0.005087
89.9435,0.002701
89.9472,0.003690
89.9507,0.003558
89.9559,0.005185
89.9588,0.002920
89.9622,0.003320
89.9658,0.003591
89.9712,0.005476
89.9751,0.003861
89.9781,0.003018
89.9819,0.003779
89.9855,0.003624
89.9914,0.005928
89.9942,0.002740
89.9974,0.003233
90.0012,0.003810
90.0076,0.006342
90.0098,0.002209
90.0132,0.003420
90.0178,0.004599
90.0224,0.004576
90.0253,0.002917
90.0292,0.003910
90.0327,0.003529
90.0377,0.005019
90.0412,0.003504
90.0447,0.003449
90.0483,0.003628
90.0523,0.003985
90.0575,0.005214
90.0601,0.002624
90.0638,0.003676
90.0674,0.003545
90.0725,0.005096
90.0766,0.004102
90.0795,0.002920
90.0829,0.003432
90.0880,0.005094
90.0912,0.003163
90.0949,0.003742
90.0992,0.004299
90.1029,0.003653
90.1076,0.004709
90.1114,0.003781
90.1147,0.003350
90.1184,0.003702
90.1238,0.005427
90.1263,0.002450
90.1299,0.003664
90.1337,0.003799
90.1383,0.004578
90.1415,0.003207
90.1455,0.003944
90.1488,0.003367
90.1529,0.004034
90.1579,0.004993
90.1611,0.003218
90.1648,0.003716
90.1687,0.003853
90.1738,0.005143
90.1775,0.003700
90.1810,0.003520
90.1842,0.003188
90.1896,0.005413
90.1924,0.002776
90.1958,0.003349
90.1994,0.003621
90.2045,0.005128
90.2075,0.003039
90.2113,0.003740
90.2151,0.003809
90.2186,0.003533
90.2245,0.005849
90.2269,0.002396
90.2302,0.003329
90.2339,0.003670
90.2390,0.005183
90.2418,0.002767
90.2454,0.003586
90.2494,0.003988
90.2546,0.005232
90.2581,0.003487
90.2618,0.003658
90.2652,0.003399
90.2700,0.004883
90.2750,0.004906
90.2783,0.003345
90.2815,0.003176
90.2858,0.004288
90.2903,0.004536
90.2930,0.002655
90.2973,0.004322
90.3009,0.003637
90.3053,0.004355
90.3090,0.003729
90.3121,0.003148
90.3158,0.003664
90.3210,0.005148
90.3241,0.003104
90.3279,0.003832
90.3320,0.004104
90.3354,0.003359
90.3407,0.005336
90.3436,0.002866
90.3469,0.003326
90.3506,0.003702
90.3555,0.004894
90.3584,0.002910
90.3621,0.003715
90.3659,0.003844
90.3699,0.003951
90.3741,0.004236
90.3787,0.004570
90.3820,0.003317
90.3857,0.003716
90.3911,0.005395
90.3943,0.003118
90.3978,0.003547
90.4018,0.004003
90.4073,0.005514
90.4098,0.002451
90.4135,0.003717
90.4170,0.003557
90.4220,0.004954
90.4253,0.003332
90.4286,0.003306
90.4323,0.003697
90.4375,0.005118
90.4411,0.003638
90.4443,0.003260
90.4484,0.004027
90.4518,0.003410
90.4579,0.006108
90.4600,0.002060
90.4633,0.003316
90.4670,0.003706
90.4722,0.005230
90.4823,0.010140
90.4915,0.009110
90.5000,0.008518
90.5164,0.016394
90.5191,0.002776
90.5228,0.003664
90.5248,0.001996
90.5266,0.001788
90.5287,0.002077
90.5307,0.002057
90.5323,0.001616
90.5363,0.003966
90.5410,0.004657
90.5446,0.003588
90.5483,0.003736
90.5524,0.004088
90.5576,0.005196
90.5601,0.002482
90.5637,0.003678
90.5671,0.003351
90.5720,0.004922
90.5755,0.003478
90.5796,0.004152
90.5831,0.003492
90.5881,0.004934
90.5914,0.003336
90.5949,0.003505
90.5988,0.003896
90.6024,0.003613
90.6074,0.005006
