Time (s),DeltaTime (s)
80.6232,0.021918
80.6445,0.021266
80.6663,0.021845
80.6872,0.020890
80.7092,0.021922
80.7317,0.022503
80.7532,0.021496
80.7743,0.021189
80.7963,0.021974
80.8174,0.021085
80.8389,0.021514
80.8602,0.021334
80.8819,0.021624
80.9041,0.022191
80.9254,0.021315
80.9468,0.021403
80.9679,0.021084
80.9890,0.021110
81.0098,0.020802
81.0320,0.022249
81.0526,0.020591
81.0740,0.021430
81.0947,0.020634
81.1160,0.021278
81.1376,0.021640
81.1589,0.021256
81.1809,0.022043
81.2021,0.021230
81.2235,0.021404
81.2453,0.021772
81.2669,0.021561
81.2884,0.021565
81.3099,0.021484
81.3315,0.021603
81.3537,0.022182
81.3751,0.021374
81.3969,0.021857
81.4185,0.021536
81.4406,0.022151
81.4629,0.022271
81.4838,0.020947
81.5054,0.021558
81.5276,0.022159
81.5497,0.022169
81.5717,0.022007
81.5937,0.021964
81.6150,0.021293
81.6377,0.022698
81.6587,0.021054
81.6803,0.021540
81.7023,0.021989
81.7238,0.021546
81.7467,0.022909
81.7677,0.020951
81.7892,0.021496
81.8110,0.021822
81.8326,0.021615
81.8544,0.021815
81.8754,0.020997
81.8979,0.022468
81.9193,0.021369
81.9413,0.022043
81.9625,0.021176
81.9835,0.021014
82.0047,0.021201
82.0265,0.021791
82.0474,0.020948
82.0685,0.021107
82.0901,0.021535
82.1110,0.020920
82.1318,0.020766
82.1526,0.020839
82.1740,0.021416
82.1945,0.020491
82.2156,0.021100
82.2363,0.020659
82.2570,0.020692
82.2778,0.020845
82.2978,0.019983
82.3178,0.020019
82.3382,0.020397
82.3585,0.020278
82.3786,0.020102
82.3995,0.020948
82.4197,0.020192
82.4396,0.019844
82.4600,0.020440
82.4805,0.020483
82.5003,0.019857
82.5215,0.021124
82.5419,0.020423
82.5622,0.020309
82.5825,0.020290
82.6033,0.020795
82.6242,0.020870
82.6458,0.021606
82.6663,0.020525
82.6869,0.020569
82.7077,0.020861
82.7354,0.027668
82.7562,0.020838
82.7736,0.017342
82.7943,0.020728
82.8153,0.021024
82.8376,0.022310
82.8581,0.020448
82.8786,0.020568
82.9005,0.021910
82.9223,0.021741
82.9438,0.021485
82.9658,0.022026
82.9862,0.020431
83.0080,0.021747
83.0291,0.021159
83.0536,0.024501
83.0987,0.045060
83.1404,0.041718
83.1616,0.021149
83.1641,0.002541
