Time (s),DeltaTime (s)
198.7694,0.014709
198.7821,0.012666
198.7944,0.012314
198.7972,0.002832
198.7995,0.002295
198.8021,0.002576
198.8050,0.002890
198.8117,0.006663
198.8254,0.013712
198.8289,0.003525
198.8311,0.002250
198.8353,0.004108
198.8409,0.005690
198.8454,0.004504
198.8490,0.003584
198.8629,0.013907
198.8659,0.002994
198.8798,0.013879
198.8917,0.011918
198.8950,0.003249
198.9099,0.014973
198.9273,0.017367
198.9364,0.009045
198.9482,0.011844
198.9592,0.011001
198.9614,0.002152
198.9630,0.001593
198.9648,0.001890
198.9664,0.001525
198.9689,0.002510
198.9809,0.012056
198.9925,0.011556
198.9949,0.002458
198.9967,0.001713
198.9992,0.002551
199.0011,0.001861
199.0032,0.002152
199.0055,0.002258
199.0123,0.006864
199.0154,0.003034
199.0173,0.001922
199.0202,0.002934
199.0289,0.008642
199.0406,0.011721
199.0512,0.010588
199.0636,0.012430
199.0744,0.010831
199.0769,0.002489
199.0786,0.001689
199.0811,0.002497
199.0937,0.012560
199.1021,0.008412
199.1047,0.002648
199.1080,0.003220
199.1113,0.003287
199.1132,0.001956
199.1152,0.002021
199.1171,0.001819
199.1190,0.001913
199.1253,0.006306
199.1303,0.005069
199.1322,0.001902
199.1351,0.002906
199.1409,0.005717
199.1448,0.003970
199.1472,0.002343
199.1508,0.003652
199.1551,0.004309
199.1607,0.005589
199.1633,0.002570
199.1672,0.003935
199.1721,0.004901
199.1757,0.003545
199.1785,0.002780
199.1911,0.012610
199.2016,0.010591
199.2135,0.011875
199.2243,0.010826
199.2328,0.008453
199.2350,0.002148
199.2381,0.003159
199.2433,0.005178
199.2536,0.010291
199.2645,0.010922
199.2671,0.002575
199.2689,0.001777
199.2718,0.002972
199.2766,0.004808
199.2803,0.003686
199.2929,0.012545
199.3015,0.008630
199.3038,0.002357
199.3064,0.002496
199.3110,0.004693
199.3134,0.002386
199.3153,0.001917
199.3179,0.002516
199.3198,0.001953
