Time (s),DeltaTime (s)
43.9778,0.007457
43.9850,0.007247
43.9932,0.008204
44.0005,0.007324
44.0095,0.008942
44.0166,0.007148
44.0257,0.009044
44.0318,0.006180
44.0398,0.008004
44.0466,0.006752
44.0543,0.007695
44.0615,0.007176
44.0689,0.007418
44.0767,0.007783
44.0844,0.007682
44.0934,0.009057
44.0997,0.006283
44.1083,0.008649
44.1148,0.006495
44.1235,0.008677
44.1304,0.006841
44.1371,0.006726
44.1446,0.007543
44.1521,0.007444
44.1599,0.007809
44.1669,0.006993
44.1762,0.009306
44.1826,0.006445
44.1916,0.008943
44.1975,0.005921
44.2060,0.008538
44.2125,0.006455
44.2203,0.007794
44.2281,0.007844
44.2355,0.007353
44.2432,0.007782
44.2508,0.007597
44.2595,0.008644
44.2666,0.007138
44.2754,0.008753
44.2824,0.007063
44.2904,0.007953
44.2970,0.006570
44.3052,0.008230
44.3123,0.007068
44.3195,0.007197
44.3273,0.007857
44.3345,0.007225
44.3447,0.010108
44.3507,0.006022
44.3599,0.009209
44.3666,0.006678
44.3755,0.008978
44.3818,0.006306
44.3906,0.008756
44.3968,0.006171
44.4057,0.008959
44.4119,0.006193
44.4197,0.007735
44.4269,0.007287
44.4348,0.007807
44.4429,0.008102
44.4506,0.007758
44.4593,0.008723
44.4659,0.006583
44.4743,0.008338
44.4809,0.006657
44.4888,0.007924
44.4956,0.006749
44.5027,0.007149
44.5104,0.007670
44.5176,0.007219
44.5264,0.008782
44.5342,0.007766
44.5431,0.008886
44.5500,0.006930
44.5594,0.009389
44.5650,0.005603
44.5734,0.008436
44.5799,0.006478
44.5877,0.007761
44.5947,0.007045
44.6021,0.007441
44.6095,0.007398
44.6170,0.007422
44.6259,0.008956
44.6333,0.007390
44.6413,0.008022
44.6475,0.006208
44.6558,0.008281
44.6626,0.006808
44.6700,0.007326
44.6775,0.007513
44.6849,0.007432
44.6930,0.008126
44.7002,0.007215
44.7093,0.009090
44.7161,0.006785
44.7250,0.008891
44.7317,0.006719
44.7398,0.008058
44.7463,0.006468
44.7537,0.007429
44.7618,0.008075
44.7691,0.007311
44.7769,0.007861
44.7842,0.007284
44.7934,0.009180
44.8003,0.006921
44.8092,0.008885
44.8154,0.006159
44.8242,0.008819
44.8305,0.006308
44.8385,0.008010
44.8454,0.006894
44.8527,0.007277
44.8604,0.007765
44.8674,0.006959
44.8765,0.009121
44.8835,0.007006
44.8927,0.009203
44.8990,0.006322
