Time (s),DeltaTime (s)
139.3236,0.010764
139.3335,0.009932
139.3403,0.006719
139.3535,0.013276
139.3553,0.001805
139.3585,0.003146
139.3609,0.002475
139.3626,0.001628
139.3647,0.002088
139.3663,0.001589
139.3688,0.002554
139.3721,0.003315
139.3778,0.005676
139.3807,0.002938
139.3829,0.002119
139.3860,0.003170
139.3896,0.003564
139.3949,0.005274
139.3969,0.002029
139.4003,0.003434
139.4036,0.003321
139.4081,0.004500
139.4117,0.003513
139.4149,0.003293
139.4188,0.003843
139.4221,0.003357
139.4270,0.004889
139.4295,0.002417
139.4328,0.003365
139.4361,0.003225
139.4394,0.003318
139.4516,0.012220
139.4549,0.003349
139.4587,0.003767
139.4621,0.003342
139.4646,0.002571
139.4680,0.003364
139.4713,0.003306
139.4765,0.005242
139.4790,0.002428
139.4822,0.003275
139.4856,0.003348
139.4892,0.003669
139.4941,0.004847
139.4965,0.002436
139.4999,0.003347
139.5031,0.003183
139.5072,0.004114
139.5126,0.005391
139.5148,0.002234
139.5185,0.003705
139.5215,0.003043
139.5265,0.004994
139.5290,0.002460
139.5324,0.003356
139.5358,0.003397
139.5393,0.003509
139.5439,0.004677
139.5465,0.002548
139.5499,0.003412
139.5532,0.003274
139.5567,0.003495
139.5617,0.004988
139.5641,0.002471
139.5673,0.003139
139.5706,0.003376
139.5754,0.004783
139.5784,0.002919
139.5816,0.003291
139.5850,0.003398
139.5885,0.003477
139.5931,0.004625
139.5958,0.002629
139.5997,0.003985
139.6026,0.002870
139.6058,0.003184
139.6106,0.004837
139.6135,0.002816
139.6168,0.003353
139.6207,0.003901
139.6251,0.004351
139.6282,0.003133
139.6317,0.003551
139.6350,0.003271
139.6384,0.003423
139.6447,0.006223
139.6465,0.001886
139.6494,0.002861
139.6526,0.003239
139.6562,0.003511
139.6613,0.005093
139.6639,0.002684
139.6672,0.003219
139.6703,0.003107
139.6749,0.004612
139.6782,0.003365
139.6814,0.003124
139.6849,0.003519
139.6883,0.003375
139.6932,0.004917
139.6956,0.002445
139.6991,0.003437
139.7022,0.003160
139.7058,0.003611
139.7111,0.005277
139.7136,0.002500
139.7168,0.003181
139.7207,0.003865
139.7258,0.005125
139.7284,0.002628
139.7316,0.003208
139.7349,0.003290
139.7385,0.003554
139.7432,0.004713
139.7457,0.002514
139.7491,0.003405
139.7522,0.003114
139.7557,0.003484
139.7605,0.004851
139.7631,0.002594
139.7664,0.003254
139.7697,0.003350
139.7742,0.004492
139.7778,0.003522
139.7808,0.003017
139.7843,0.003552
139.7876,0.003274
139.7920,0.004401
139.7953,0.003320
139.7986,0.003319
139.8021,0.003479
139.8056,0.003493
139.8100,0.004382
139.8127,0.002673
139.8161,0.003425
139.8197,0.003602
139.8239,0.004257
139.8287,0.004729
139.8304,0.001735
139.8336,0.003178
139.8371,0.003467
139.8417,0.004632
139.8448,0.003067
139.8483,0.003506
139.8528,0.004511
139.8570,0.004187
139.8614,0.004438
139.8640,0.002650
139.8673,0.003283
139.8707,0.003367
139.8753,0.004627
139.8782,0.002868
139.8815,0.003362
139.8850,0.003469
139.8884,0.003404
139.8931,0.004714
139.8956,0.002513
139.8991,0.003468
139.9023,0.003187
139.9056,0.003312
139.9106,0.005031
139.9134,0.002758
139.9165,0.003139
139.9201,0.003575
139.9250,0.004836
139.9282,0.003239
139.9312,0.002976
139.9349,0.003691
139.9380,0.003129
139.9429,0.004935
139.9459,0.002964
139.9489,0.003025
139.9523,0.003345
139.9556,0.003374
139.9608,0.005203
139.9632,0.002384
139.9664,0.003190
139.9697,0.003262
139.9742,0.004517
139.9780,0.003785
139.9809,0.002921
139.9843,0.003386
139.9877,0.003394
139.9922,0.004542
139.9954,0.003159
139.9984,0.003068
140.0018,0.003345
140.0052,0.003411
140.0102,0.005009
140.0127,0.002462
140.0160,0.003278
140.0194,0.003464
140.0249,0.005517
140.0279,0.002939
140.0310,0.003132
140.0343,0.003286
140.0380,0.003696
140.0423,0.004283
140.0452,0.002901
140.0486,0.003436
140.0519,0.003251
140.0551,0.003282
140.0599,0.004802
140.0625,0.002602
140.0658,0.003274
140.0691,0.003304
140.0727,0.003533
140.0770,0.004376
140.0800,0.002927
140.0835,0.003579
140.0867,0.003127
140.0912,0.004491
140.0947,0.003546
140.0979,0.003161
140.1013,0.003464
140.1049,0.003556
140.1094,0.004512
140.1122,0.002854
140.1160,0.003704
140.1190,0.003010
140.1228,0.003840
140.1277,0.004848
140.1301,0.002430
140.1334,0.003344
140.1367,0.003319
140.1418,0.005005
140.1446,0.002816
140.1482,0.003628
140.1514,0.003251
140.1547,0.003279
140.1594,0.004651
140.1624,0.003078
140.1656,0.003153
140.1688,0.003231
140.1722,0.003352
140.1771,0.004952
140.1797,0.002516
140.1829,0.003259
140.1862,0.003335
140.1905,0.004227
140.1946,0.004109
140.1973,0.002670
140.2005,0.003270
140.2038,0.003273
140.2083,0.004503
140.2116,0.003341
140.2148,0.003138
140.2181,0.003294
140.2218,0.003675
140.2269,0.005185
140.2293,0.002332
140.2327,0.003471
140.2359,0.003194
140.2392,0.003264
140.2453,0.006126
140.2470,0.001699
140.2501,0.003040
140.2533,0.003266
140.2589,0.005523
140.2617,0.002840
140.2646,0.002887
140.2678,0.003199
140.2713,0.003572
140.2762,0.004804
140.2789,0.002766
140.2823,0.003417
140.2856,0.003210
140.2894,0.003852
140.2958,0.006361
140.2977,0.001931
140.3005,0.002764
140.3039,0.003485
140.3085,0.004555
140.3115,0.003026
140.3150,0.003446
140.3187,0.003694
140.3218,0.003098
140.3274,0.005635
140.3300,0.002557
140.3333,0.003304
140.3365,0.003240
140.3410,0.004528
140.3447,0.003623
140.3478,0.003131
140.3512,0.003388
140.3544,0.003227
140.3589,0.004538
140.3621,0.003166
140.3654,0.003340
140.3686,0.003150
140.3719,0.003312
140.3770,0.005053
140.3794,0.002490
140.3827,0.003216
140.3859,0.003274
140.3896,0.003623
140.3948,0.005239
140.3969,0.002054
140.4001,0.003304
140.4034,0.003232
140.4078,0.004406
140.4114,0.003602
140.4146,0.003230
140.4179,0.003296
140.4214,0.003505
140.4268,0.005381
140.4295,0.002711
140.4330,0.003492
140.4361,0.003074
140.4394,0.003329
140.4510,0.011620
140.4540,0.002939
140.4581,0.004187
140.4627,0.004568
140.4646,0.001874
140.4672,0.002585
140.4705,0.003278
140.4754,0.004916
140.4782,0.002793
140.4815,0.003308
140.4848,0.003299
140.4888,0.004028
140.4936,0.004781
140.4958,0.002180
140.4991,0.003367
140.5024,0.003255
140.5058,0.003371
140.5108,0.005089
140.5134,0.002574
140.5166,0.003162
140.5200,0.003455
140.5251,0.005071
140.5285,0.003426
140.5313,0.002799
140.5347,0.003380
140.5379,0.003191
140.5425,0.004605
140.5456,0.003069
140.5487,0.003155
140.5522,0.003466
140.5557,0.003474
140.5602,0.004537
140.5629,0.002725
140.5664,0.003472
140.5695,0.003144
140.5729,0.003334
140.5782,0.005293
140.5806,0.002404
140.5838,0.003233
140.5870,0.003198
140.5916,0.004638
140.5949,0.003209
140.5983,0.003450
140.6034,0.005074
140.6057,0.002327
140.6124,0.006670
140.6150,0.002634
140.6168,0.001753
140.6199,0.003096
140.6242,0.004351
140.6297,0.005456
140.6315,0.001874
140.6348,0.003251
140.6379,0.003131
140.6437,0.005783
140.6459,0.002173
140.6490,0.003151
