Time (s),DeltaTime (s)
49.3212,0.007346
49.3268,0.005609
49.3330,0.006171
49.3411,0.008054
49.3473,0.006255
49.3547,0.007350
49.3601,0.005399
49.3668,0.006695
49.3742,0.007444
49.3816,0.007372
49.3880,0.006429
49.3938,0.005772
49.4001,0.006311
49.4078,0.007679
49.4142,0.006453
49.4215,0.007263
49.4271,0.005570
49.4335,0.006460
49.4413,0.007780
49.4480,0.006688
49.4545,0.006556
49.4604,0.005819
49.4667,0.006290
49.4745,0.007807
49.4813,0.006822
49.4882,0.006889
49.4932,0.005012
49.4997,0.006529
49.5078,0.008122
49.5136,0.005782
49.5210,0.007366
49.5267,0.005709
49.5328,0.006111
49.5411,0.008307
49.5466,0.005457
49.5545,0.007897
49.5593,0.004797
49.5656,0.006384
49.5736,0.007994
49.5794,0.005722
49.5856,0.006255
49.5920,0.006352
49.5984,0.006400
49.6061,0.007765
49.6111,0.005010
49.6180,0.006852
49.6243,0.006295
49.6310,0.006689
49.6382,0.007178
49.6436,0.005487
49.6499,0.006276
49.6576,0.007701
49.6642,0.006555
49.6713,0.007112
49.6771,0.005769
49.6841,0.006990
49.6915,0.007403
49.6979,0.006473
49.7047,0.006807
49.7115,0.006806
49.7173,0.005713
49.7246,0.007319
49.7306,0.006044
49.7381,0.007516
49.7433,0.005119
49.7497,0.006432
49.7578,0.008070
49.7638,0.006016
49.7724,0.008606
49.7780,0.005605
49.7857,0.007745
49.7930,0.007240
49.7990,0.006079
49.8071,0.008077
49.8121,0.005004
49.8197,0.007607
49.8259,0.006204
49.8319,0.005955
49.8397,0.007861
49.8447,0.004931
49.8509,0.006236
49.8586,0.007641
49.8650,0.006405
49.8726,0.007669
49.8780,0.005363
49.8852,0.007253
49.8918,0.006563
49.8984,0.006615
49.9061,0.007642
49.9116,0.005552
49.9177,0.006036
49.9255,0.007796
49.9314,0.005957
49.9413,0.009935
49.9454,0.004060
49.9522,0.006750
49.9598,0.007684
49.9659,0.006021
49.9749,0.009046
49.9794,0.004481
49.9874,0.008036
49.9928,0.005335
49.9992,0.006415
50.0076,0.008470
50.0124,0.004735
50.0189,0.006481
50.0249,0.006054
50.0316,0.006710
50.0389,0.007313
50.0441,0.005171
50.0510,0.006874
50.0587,0.007707
50.0653,0.006610
50.0908,0.025474
50.1003,0.009486
50.1071,0.006850
50.1122,0.005137
50.1143,0.002012
50.1170,0.002704
50.1190,0.002043
50.1262,0.007235
50.1324,0.006124
50.1419,0.009567
50.1473,0.005393
50.1617,0.014376
50.1702,0.008529
50.1759,0.005631
50.1877,0.011814
50.1943,0.006620
50.2023,0.008036
50.2102,0.007842
50.2225,0.012343
50.2282,0.005739
50.2302,0.001959
50.2391,0.008878
50.2434,0.004329
50.2516,0.008221
50.2602,0.008572
50.2665,0.006262
50.2760,0.009567
50.2820,0.005945
50.2911,0.009160
50.2982,0.007008
50.3122,0.014038
50.3195,0.007312
50.3317,0.012245
50.3440,0.012274
50.3554,0.011345
50.3634,0.007998
50.3684,0.005020
50.3715,0.003083
50.3835,0.012054
50.3921,0.008594
50.4053,0.013164
50.4125,0.007207
50.4243,0.011798
50.4306,0.006365
50.4401,0.009449
50.4445,0.004413
50.4575,0.012944
50.4656,0.008103
50.4694,0.003807
50.4724,0.002999
50.4764,0.004001
50.4836,0.007254
50.4918,0.008162
50.5015,0.009730
50.5116,0.010128
50.5137,0.002104
50.5195,0.005765
50.5262,0.006646
50.5325,0.006314
50.5406,0.008089
50.5459,0.005380
50.5522,0.006236
50.5586,0.006383
50.5648,0.006268
50.5728,0.008007
50.5784,0.005568
50.5840,0.005607
50.5925,0.008483
50.5983,0.005810
50.6066,0.008258
50.6114,0.004832
50.6181,0.006745
50.6250,0.006849
50.6314,0.006414
50.6399,0.008547
50.6446,0.004615
50.6508,0.006296
50.6582,0.007344
50.6645,0.006342
50.6739,0.009322
50.6780,0.004149
50.6847,0.006729
50.6924,0.007695
50.6985,0.006085
50.7058,0.007285
50.7111,0.005249
50.7176,0.006522
50.7247,0.007105
50.7309,0.006264
50.7395,0.008576
50.7464,0.006884
50.7563,0.009888
50.7594,0.003154
50.7696,0.010142
50.7783,0.008755
50.7846,0.006233
50.7932,0.008674
50.7968,0.003503
50.8051,0.008364
50.8116,0.006514
50.8186,0.006957
50.8287,0.010096
50.8344,0.005744
50.8453,0.010866
50.8615,0.016180
50.8690,0.007480
50.8802,0.011267
50.8893,0.009074
50.9024,0.013069
50.9100,0.007669
50.9142,0.004179
50.9202,0.006039
50.9270,0.006756
50.9360,0.008994
50.9454,0.009399
50.9521,0.006728
50.9561,0.003938
50.9599,0.003810
50.9673,0.007403
50.9744,0.007112
50.9801,0.005747
50.9914,0.011252
50.9967,0.005272
51.0015,0.004810
51.0081,0.006582
51.0160,0.007960
51.0227,0.006712
51.0281,0.005421
51.0343,0.006145
51.0418,0.007527
51.0483,0.006446
